budget,id,original_language,revenue,runtime,title,vote_average,vote_count,top_cast,director,genres,keywords,release_year,profit,decade,nlp
20.0,62796,en,15.0,83.0,William & Kate,5.8,30.0,"['Camilla Luddington', 'Nico Evers-Swindell', 'Samantha Whittaker', 'Jonathan Patrick Moore', 'Richard Reid']",Mark Rosman,"['Drama', 'Romance']","['royal family', 'british', 'love', 'royalty', 'royal court', 'united kingdom', 'young love', 'young couple']",2011,-5.0,2010,william_&_kate drama romance camilla_luddington nico_evers-swindell samantha_whittaker royal_family british love royalty royal_court mark_rosman
25000.0,360203,en,25000.0,95.0,Lost in the Sun,5.8,48.0,"['Josh Duhamel', 'Josh Wiggins', 'Lynn Collins', 'Emma Fuhrmann', 'Larry Jack Dotson']",Trey Nelson,"['Action', 'Crime', 'Drama', 'Thriller']",['robbery'],2015,0.0,2010,lost_in_the_sun action crime drama thriller josh_duhamel josh_wiggins lynn_collins robbery trey_nelson
11000000.0,157827,en,161789.0,109.0,Louder Than Bombs,6.7,93.0,"['Gabriel Byrne', 'Isabelle Huppert', 'Jesse Eisenberg', 'Devin Druid', 'Amy Ryan']",Joachim Trier,['Drama'],"['usa', 'brother brother relationship', 'father son relationship', 'car accident', 'death of mother', 'father son reunion', 'existentialism', 'death of wife']",2015,-10838211.0,2010,louder_than_bombs drama gabriel_byrne isabelle_huppert jesse_eisenberg usa brother_brother_relationship father_son_relationship car_accident death_of_mother joachim_trier
8900000.0,336004,en,4100000.0,93.0,Heist,5.6,322.0,"['Jeffrey Dean Morgan', 'Robert De Niro', 'Kate Bosworth', 'Dave Bautista', 'Gina Carano']",Scott Mann,"['Crime', 'Action', 'Thriller']","['casino', 'robbery', 'bus hijacking', 'heist']",2015,-4800000.0,2010,heist crime action thriller jeffrey_dean_morgan robert_de_niro kate_bosworth casino robbery bus_hijacking heist scott_mann
17000000.0,333348,en,42426912.0,107.0,Love the Coopers,5.4,169.0,"['Steve Martin', 'Diane Keaton', 'John Goodman', 'Alan Arkin', 'Olivia Wilde']",Jessie Nelson,"['Comedy', 'Family']","['big family', 'family relationships', 'family', 'woman director', 'christmas']",2015,25426912.0,2010,love_the_coopers comedy family steve_martin diane_keaton john_goodman big_family family_relationships family woman_director christmas jessie_nelson
3000000.0,253192,ru,5279982.0,99.0,Faster than Rabbits,6.3,12.0,"['Leonid Barats', 'Rostislav Khait', 'Aleksandr Demidov', 'Kamil Larin', 'Nonna Grishaeva']",Dmitriy Dyachenko,['Comedy'],['comedy'],2014,2279982.0,2010,faster_than_rabbits comedy leonid_barats rostislav_khait aleksandr_demidov comedy dmitriy_dyachenko
105000000.0,257088,en,133718711.0,114.0,Point Break,5.5,795.0,"['Edgar Ramírez', 'Luke Bracey', 'Teresa Palmer', 'Delroy Lindo', 'Ray Winstone']",Ericson Core,"['Action', 'Crime', 'Thriller']","['undercover', 'undercover agent', 'extreme sports', 'fbi agent', '3d']",2015,28718711.0,2010,point_break action crime thriller edgar_ramírez luke_bracey teresa_palmer undercover undercover_agent extreme_sports fbi_agent 3d ericson_core
500000.0,31060,tr,5330000.0,90.0,Recep İvedik,5.4,21.0,"['Şahan Gökbakar', 'Fatma Toptaş', 'Hakan Bilgin', 'Tuluğ Çizgen']",Togan Gökbakar,['Comedy'],[],2008,4830000.0,2000,recep_i̇vedik comedy şahan_gökbakar fatma_toptaş hakan_bilgin  togan_gökbakar
224056.0,284288,hi,15536328.0,122.0,Mary Kom,7.0,29.0,"['Priyanka Chopra', 'Darshan Kumaar', 'Shishir Sharma', 'Sunil Thapa', 'Robin Das']",Omung Kumar,['Drama'],"['biography', 'sporting event', 'boxing', 'women boxer']",2014,15312272.0,2010,mary_kom drama priyanka_chopra darshan_kumaar shishir_sharma biography sporting_event boxing women_boxer omung_kumar
38000000.0,299687,en,109906372.0,112.0,The 5th Wave,5.6,1993.0,"['Chloë Grace Moretz', 'Nick Robinson', 'Alex Roe', 'Maika Monroe', 'Zackary Arthur']",J Blakeson,"['Adventure', 'Science Fiction']","['based on novel', 'dystopia', 'alien', 'alien invasion', 'human subjugation', 'environmental disaster', 'based on young adult novel']",2016,71906372.0,2010,the_5th_wave adventure science_fiction chloë_grace_moretz nick_robinson alex_roe based_on_novel dystopia alien alien_invasion human_subjugation j_blakeson
5904067.0,336882,no,12975143.0,104.0,The Wave,6.5,317.0,"['Kristoffer Joner', 'Thomas Bo Larsen', 'Ane Dahl Torp', 'Fridtjov Såheim', 'Laila Goody']",Roar Uthaug,"['Action', 'Drama', 'Thriller']","['hotel', 'norway', 'fjord', 'tsunami', 'disaster', 'underwater', 'family in peril', 'avalanche', 'new job', 'disaster movie', 'bomb shelter']",2015,7071076.0,2010,the_wave action drama thriller kristoffer_joner thomas_bo_larsen ane_dahl_torp hotel norway fjord tsunami disaster roar_uthaug
10000000.0,351694,zh,150000000.0,89.0,Monkey King: Hero Is Back,7.5,58.0,"['Zhang Lei', 'Lin Zijie', 'Tong Zirong', 'Wu Wenlun', 'Liu Jiurong']",Tian Xiao Peng,"['Fantasy', 'Animation', 'Comedy']",[],2015,140000000.0,2010,monkey_king:_hero_is_back fantasy animation comedy zhang_lei lin_zijie tong_zirong  tian_xiao_peng
9600000.0,300693,en,2541554.0,121.0,Truth,6.5,165.0,"['Robert Redford', 'Cate Blanchett', 'Elisabeth Moss', 'Topher Grace', 'Dennis Quaid']",James Vanderbilt,['Drama'],"['document', 'biography', 'tv reporter', 'presidential elections', 'political scandal']",2015,-7058446.0,2010,truth drama robert_redford cate_blanchett elisabeth_moss document biography tv_reporter presidential_elections political_scandal james_vanderbilt
1.0,218275,en,1.0,114.0,The Letters,5.6,10.0,"['Rutger Hauer', 'Juliet Stevenson', 'Max von Sydow', 'Priya Darshani', 'Kranti Redkar']",William Riead,['Drama'],"['letter', 'letters', 'madre teresa']",2015,0.0,2010,the_letters drama rutger_hauer juliet_stevenson max_von_sydow letter letters madre_teresa william_riead
28000000.0,318846,en,133346506.0,130.0,The Big Short,7.3,2679.0,"['Christian Bale', 'Steve Carell', 'Ryan Gosling', 'Brad Pitt', 'Melissa Leo']",Adam McKay,"['Comedy', 'Drama']","['bank', 'fraud', 'biography', 'wall street', 'finances', 'based on true story', 'animated sequence', 'breaking the fourth wall', 'loan', 'financial crisis', 'real estate', 'mortgage']",2015,105346506.0,2010,the_big_short comedy drama christian_bale steve_carell ryan_gosling bank fraud biography wall_street finances adam_mckay
3000000.0,31525,hi,6000000.0,155.0,The Legend of Bhagat Singh,7.2,15.0,"['Ajay Devgn', 'Amrita Rao', 'Sushant Singh', 'Akhilendra Mishra', 'Raj Babbar']",Rajkumar Santoshi,"['Drama', 'History']",[],2002,3000000.0,2000,the_legend_of_bhagat_singh drama history ajay_devgn amrita_rao sushant_singh  rajkumar_santoshi
50000000.0,329833,en,55969000.0,100.0,Zoolander 2,4.7,814.0,"['Ben Stiller', 'Owen Wilson', 'Will Ferrell', 'Penélope Cruz', 'Kristen Wiig']",Ben Stiller,['Comedy'],"['stupidity', 'sequel', 'fashion', 'male model', 'fashion model', 'modeling']",2016,5969000.0,2010,zoolander_2 comedy ben_stiller owen_wilson will_ferrell stupidity sequel fashion male_model fashion_model ben_stiller
38000000.0,259694,en,112343513.0,110.0,How to Be Single,5.9,1225.0,"['Dakota Johnson', 'Rebel Wilson', 'Alison Brie', 'Nicholas Braun', 'Damon Wayans Jr.']",Christian Ditter,"['Comedy', 'Romance']","['new york', 'based on novel', 'one-night stand', 'single']",2016,74343513.0,2010,how_to_be_single comedy romance dakota_johnson rebel_wilson alison_brie new_york based_on_novel one-night_stand single christian_ditter
10000000.0,34421,en,14061361.0,87.0,The Perfect Weapon,6.0,25.0,"['Jeff Speakman', 'John Dye', 'Mako', 'James Hong', 'Mariska Hargitay']",Mark DiSalle,"['Action', 'Drama']",[],1991,4061361.0,1990,the_perfect_weapon action drama jeff_speakman john_dye mako  mark_disalle
20000000.0,351819,en,21164799.0,92.0,Fifty Shades of Black,4.3,337.0,"['Marlon Wayans', 'Kali Hawk', 'Fred Willard', 'Mike Epps', 'Affion Crockett']",Michael Tiddes,"['Romance', 'Comedy']","['sex', 'black', 'parody', 'spoof', 'millionaire']",2016,1164799.0,2010,fifty_shades_of_black romance comedy marlon_wayans kali_hawk fred_willard sex black parody spoof millionaire michael_tiddes
22500000.0,340666,en,29252978.0,116.0,Nocturnal Animals,7.2,1990.0,"['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon', 'Aaron Taylor-Johnson', 'Isla Fisher']",Tom Ford,"['Drama', 'Thriller']","['based on novel', 'hostage', 'cancer', 'mother daughter relationship', 'writer', 'overbearing mother', 'art', 'novelist', 'carjacking', 'story within the story', 'flashback', 'lung cancer']",2016,6752978.0,2010,nocturnal_animals drama thriller amy_adams jake_gyllenhaal michael_shannon based_on_novel hostage cancer mother_daughter_relationship writer tom_ford
50000000.0,274167,en,242786137.0,96.0,Daddy's Home,5.8,870.0,"['Will Ferrell', 'Mark Wahlberg', 'Linda Cardellini', 'Thomas Haden Church', 'Scarlett Estevez']",Sean Anders,['Comedy'],['daddys home'],2015,192786137.0,2010,daddy's_home comedy will_ferrell mark_wahlberg linda_cardellini daddys_home sean_anders
30000000.0,266294,en,105011053.0,118.0,Sisters,5.8,593.0,"['Tina Fey', 'Amy Poehler', 'John Leguizamo', 'Ike Barinholtz', 'Maya Rudolph']",Jason Moore,['Comedy'],"['sister sister relationship', 'childhood home']",2015,75011053.0,2010,sisters comedy tina_fey amy_poehler john_leguizamo sister_sister_relationship childhood_home jason_moore
145000000.0,140300,en,521170825.0,95.0,Kung Fu Panda 3,6.7,1630.0,"['Jack Black', 'Bryan Cranston', 'Dustin Hoffman', 'Angelina Jolie', 'J.K. Simmons']",Jennifer Yuh Nelson,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","['china', 'martial arts', 'kung fu', 'village', 'panda', 'sequel', 'talking animal', 'anthropomorphism', 'dragon', 'ancient china', 'wuxia', 'woman director']",2016,376170825.0,2010,kung_fu_panda_3 action adventure animation comedy family jack_black bryan_cranston dustin_hoffman china martial_arts kung_fu village panda jennifer_yuh_nelson
19500000.0,362045,hi,56000000.0,150.0,Bajirao Mastani,7.2,71.0,"['Ranveer Singh', 'Deepika Padukone', 'Priyanka Chopra', 'Tanvi Azmi', 'Vaibhav Tatwawadi']",Sanjay Leela Bhansali,"['War', 'History', 'Romance']","['любовь', 'битва', 'воин']",2015,36500000.0,2010,bajirao_mastani war history romance ranveer_singh deepika_padukone priyanka_chopra любовь битва воин sanjay_leela_bhansali
28000000.0,58431,en,16374328.0,108.0,Pride and Prejudice and Zombies,5.5,662.0,"['Lily James', 'Sam Riley', 'Jack Huston', 'Bella Heathcote', 'Douglas Booth']",Burr Steers,"['Romance', 'Horror', 'Comedy', 'Thriller']","['based on novel', 'dystopia', 'shaolin', 'prejudice', 'zombie', 'pride', 'golddigger', 'regency period', 'parson', 'mashup']",2016,-11625672.0,2010,pride_and_prejudice_and_zombies romance horror comedy thriller lily_james sam_riley jack_huston based_on_novel dystopia shaolin prejudice zombie burr_steers
25000000.0,174751,en,1397284.0,98.0,Jane Got a Gun,5.4,293.0,"['Natalie Portman', 'Joel Edgerton', 'Ewan McGregor', 'Noah Emmerich', 'Boyd Holbrook']",Gavin O'Connor,"['Action', 'Drama', 'Western']",[],2016,-23602716.0,2010,jane_got_a_gun action drama western natalie_portman joel_edgerton ewan_mcgregor  gavin_o'connor
12000000.0,333596,en,14394097.0,123.0,Woodlawn,6.8,49.0,"['C. Thomas Howell', 'Sean Astin', 'Jon Voight', 'Virginia Williams', 'Brando Eaton']",Andrew Erwin,['Drama'],"['sport', 'racism']",2015,2394097.0,2010,woodlawn drama c._thomas_howell sean_astin jon_voight sport racism andrew_erwin
2000000.0,331190,en,2801508.0,97.0,Captive,5.6,94.0,"['Kate Mara', 'David Oyelowo', 'Michael Kenneth Williams', 'Mimi Rogers', 'Leonor Varela']",Jerry Jameson,"['Crime', 'Drama', 'Thriller']","['hostage', 'based on true story', 'murder', 'independent film', 'single mother', 'drug', 'drug addict', 'recovering drug addict', 'auto theft', 'based on true events']",2015,801508.0,2010,captive crime drama thriller kate_mara david_oyelowo michael_kenneth_williams hostage based_on_true_story murder independent_film single_mother jerry_jameson
10000000.0,329440,en,40055439.0,95.0,The Forest,4.8,478.0,"['Natalie Dormer', 'Taylor Kinney', 'Yukiyoshi Ozawa', 'Eoin Macken', 'Rina Takasaki']",Jason Zada,"['Horror', 'Thriller']","['japan', 'forest']",2016,30055439.0,2010,the_forest horror thriller natalie_dormer taylor_kinney yukiyoshi_ozawa japan forest jason_zada
4500000.0,37460,hi,4200000.0,138.0,Raavan,4.2,15.0,"['Abhishek Bachchan', 'Aishwarya Rai Bachchan', 'Govinda', 'Vikram', 'Ravi Kishan']",Mani Ratnam,"['Action', 'Adventure', 'Crime', 'Drama', 'Romance', 'Thriller']","['love triangle', 'dancer', 'gun', 'loss of sister', 'fight', 'kidnapping', 'mythology', 'waterfall', 'forest', 'marriage', 'police', 'rope bridge', 'hindu mythology', 'manhunt', 'polygraph']",2010,-300000.0,2010,raavan action adventure crime drama romance thriller abhishek_bachchan aishwarya_rai_bachchan govinda love_triangle dancer gun loss_of_sister fight mani_ratnam
6700000.0,102632,hi,31000000.0,143.0,Rowdy Rathore,5.6,24.0,"['Akshay Kumar', 'Sonakshi Sinha', 'Nassar', 'Darshan Jariwala', 'Supreet']",Prabhu Deva,['Action'],"['fight', 'cop', 'love', 'thief', 'revenge', 'look-alike', 'goon', 'remake of telugu film']",2012,24300000.0,2010,rowdy_rathore action akshay_kumar sonakshi_sinha nassar fight cop love thief revenge prabhu_deva
5200000.0,275269,hi,9200000.0,102.0,Wazir,6.7,36.0,"['Amitabh Bachchan', 'Farhan Akhtar', 'Aditi Rao Hydari', 'John Abraham', 'Neil Nitin Mukesh']",Bejoy Nambiar,"['Thriller', 'Action']",['chess'],2016,4000000.0,2010,wazir thriller action amitabh_bachchan farhan_akhtar aditi_rao_hydari chess bejoy_nambiar
18000000.0,276905,en,17062499.0,86.0,Norm of the North,4.1,124.0,"['Rob Schneider', 'Ken Jeong', 'Loretta Devine', 'Heather Graham', 'Bill Nighy']",Trevor Wall,"['Adventure', 'Animation', 'Comedy', 'Family']","['new york', 'polar bear', 'new york city']",2016,-937501.0,2010,norm_of_the_north adventure animation comedy family rob_schneider ken_jeong loretta_devine new_york polar_bear new_york_city trevor_wall
40000000.0,323675,en,124827316.0,102.0,Ride Along 2,6.1,567.0,"['Kevin Hart', 'Ice Cube', 'Olivia Munn', 'Tika Sumpter', 'Ken Jeong']",Tim Story,"['Action', 'Comedy']","['police', 'sequel', 'police officer', 'brother-in-law brother-in-law relationship', 'black men', 'buddy film']",2016,84827316.0,2010,ride_along_2 action comedy kevin_hart ice_cube olivia_munn police sequel police_officer brother-in-law_brother-in-law_relationship black_men tim_story
23000000.0,319888,en,46152411.0,106.0,Eddie the Eagle,7.2,682.0,"['Taron Egerton', 'Hugh Jackman', 'Christopher Walken', 'Ania Sowinski', 'Mads Sjøgård Pettersen']",Dexter Fletcher,"['Comedy', 'Drama', 'History']","['underdog', 'olympic games', 'ski jump', 'biography', 'sport', 'based on true story', 'britain', 'skiing', 'feel good']",2016,23152411.0,2010,eddie_the_eagle comedy drama history taron_egerton hugh_jackman christopher_walken underdog olympic_games ski_jump biography sport dexter_fletcher
4500000.0,375290,hi,32000000.0,126.0,Airlift,7.3,58.0,"['Akshay Kumar', 'Nimrat Kaur', 'Feryna Wazheir', 'Lena', 'Purab Kohli']",Raja Menon,"['Thriller', 'Action', 'Drama', 'History']","['evacuation', 'war', 'based on true story', 'iraq war']",2016,27500000.0,2010,airlift thriller action drama history akshay_kumar nimrat_kaur feryna_wazheir evacuation war based_on_true_story iraq_war raja_menon
13500000.0,273899,en,187674.0,129.0,Stonewall,5.2,32.0,"['Jeremy Irvine', 'Jonny Beauchamp', 'Jonathan Rhys Meyers', 'Ron Perlman', 'Caleb Landry Jones']",Roland Emmerich,['Drama'],['stonewall riot'],2015,-13312326.0,2010,stonewall drama jeremy_irvine jonny_beauchamp jonathan_rhys_meyers stonewall_riot roland_emmerich
10000000.0,321258,en,64188367.0,97.0,The Boy,5.8,1133.0,"['Lauren Cohan', 'Rupert Evans', 'James Russell', 'Jim Norton', 'Diana Hardcastle']",William Brent Bell,"['Horror', 'Mystery', 'Thriller']","['suicide', 'england', 'fire', 'country house', 'shower', 'nanny', 'mask', 'boy', 'murder', 'mansion', 'violence', 'doll', 'burn victim', 'secret passageway', 'broken mirror', 'loss of a child']",2016,54188367.0,2010,the_boy horror mystery thriller lauren_cohan rupert_evans james_russell suicide england fire country_house shower william_brent_bell
5000000.0,343795,en,4842699.0,121.0,90 Minutes in Heaven,5.4,40.0,"['Kate Bosworth', 'Hayden Christensen', 'Hudson Meek', 'Bobby Batson', 'Elizabeth Hunter']",Michael Polish,['Drama'],"['hospital', 'church']",2015,-157301.0,2010,90_minutes_in_heaven drama kate_bosworth hayden_christensen hudson_meek hospital church michael_polish
20000000.0,335778,en,46069568.0,107.0,Risen,5.7,300.0,"['Tom Felton', 'Cliff Curtis', 'Joseph Fiennes', 'Peter Firth', 'Mark Killeen']",Kevin Reynolds,['Action'],"['christianity', 'jesus christ', 'apostle', 'crucifixion', 'jerusalem', 'ancient rome', 'faith', 'resurrection', 'dead body', 'judaism', 'religious', 'tomb']",2016,26069568.0,2010,risen action tom_felton cliff_curtis joseph_fiennes christianity jesus_christ apostle crucifixion jerusalem kevin_reynolds
11500000.0,291870,en,94073028.0,102.0,Dirty Grandpa,5.7,1429.0,"['Zac Efron', 'Robert De Niro', 'Julianne Hough', 'Aubrey Plaza', 'Dermot Mulroney']",Dan Mazer,['Comedy'],"['grandfather grandson relationship', 'grandfather', 'road trip', 'wedding', 'retired', 'pervert', 'army general', 'sex comedy']",2016,82573028.0,2010,dirty_grandpa comedy zac_efron robert_de_niro julianne_hough grandfather_grandson_relationship grandfather road_trip wedding retired dan_mazer
80000000.0,300673,en,52099090.0,114.0,The Finest Hours,6.3,597.0,"['Chris Pine', 'Casey Affleck', 'Ben Foster', 'Eric Bana', 'Holliday Grainger']",Craig Gillespie,"['Action', 'Drama', 'History', 'Thriller']","['coast guard', 'based on true story', 'survival', 'rescue mission', 'storm at sea', 'sinking ship', '1950s', '3d']",2016,-27900910.0,2010,the_finest_hours action drama history thriller chris_pine casey_affleck ben_foster coast_guard based_on_true_story survival rescue_mission storm_at_sea craig_gillespie
8500000.0,339408,en,15861566.0,120.0,The Birth of a Nation,6.4,181.0,"['Nate Parker', 'Armie Hammer', 'Aja Naomi King', 'Jackie Earle Haley', 'Penelope Ann Miller']",Nate Parker,['Drama'],['slavery'],2016,7361566.0,2010,the_birth_of_a_nation drama nate_parker armie_hammer aja_naomi_king slavery nate_parker
6400000.0,44566,hi,5900000.0,151.0,Anjaana Anjaani,6.1,27.0,"['Priyanka Chopra', 'Ranbir Kapoor', 'Vishal Malhotra', 'Pooja Kumar', 'Tanvi Azmi']",Siddharth Anand,"['Comedy', 'Drama', 'Music', 'Romance']","['suicide attempt', 'drama', 'love', 'bollywood']",2010,-500000.0,2010,anjaana_anjaani comedy drama music romance priyanka_chopra ranbir_kapoor vishal_malhotra suicide_attempt drama love bollywood siddharth_anand
20000000.0,296096,en,207945075.0,110.0,Me Before You,7.6,2674.0,"['Emilia Clarke', 'Sam Claflin', 'Janet McTeer', 'Charles Dance', 'Brendan Coyle']",Thea Sharrock,"['Drama', 'Romance']","['england', 'based on novel', 'depression', 'small town', 'wheelchair', 'caretaker', 'caregiver', 'disabled', 'twenty something', 'woman director', 'romantic drama', 'dead end job', 'accident']",2016,187945075.0,2010,me_before_you drama romance emilia_clarke sam_claflin janet_mcteer england based_on_novel depression small_town wheelchair thea_sharrock
20000000.0,146198,en,12639297.0,115.0,Triple 9,5.6,812.0,"['Casey Affleck', 'Chiwetel Ejiofor', 'Woody Harrelson', 'Kate Winslet', 'Anthony Mackie']",John Hillcoat,"['Action', 'Thriller']","['heist', 'betrayal', 'dirty cop']",2016,-7360703.0,2010,triple_9 action thriller casey_affleck chiwetel_ejiofor woody_harrelson heist betrayal dirty_cop john_hillcoat
140000000.0,205584,en,150680864.0,127.0,Gods of Egypt,5.2,1303.0,"['Brenton Thwaites', 'Nikolaj Coster-Waldau', 'Gerard Butler', 'Courtney Eaton', 'Élodie Yung']",Alex Proyas,['Fantasy'],"['egypt', 'underworld', 'fight', 'mythology', 'nile', 'war', 'thief', 'rescue', 'desert', 'gods', 'egyptian mythology', 'egyptian', 'myth']",2016,10680864.0,2010,gods_of_egypt fantasy brenton_thwaites nikolaj_coster-waldau gerard_butler egypt underworld fight mythology nile alex_proyas
1400000.0,336808,es,1320005.0,125.0,Embrace of the Serpent,7.8,129.0,"['Nilbio Torres', 'Antonio Bolivar', 'Brionne Davis', 'Jan Bijvoet', 'Luigi Sciamanna']",Ciro Guerra,"['Adventure', 'Drama']","['religious conversion', 'spirituality', 'colonisation', 'nature', 'colonialism', 'religious fanatic', 'amazon rainforest', 'amazon tribe', 'indigenous peoples', 'amazon jungle', 'cultural heritage']",2015,-79995.0,2010,embrace_of_the_serpent adventure drama nilbio_torres antonio_bolivar brionne_davis religious_conversion spirituality colonisation nature colonialism ciro_guerra
10721568.0,376869,hi,2978994.0,122.0,Neerja,7.4,44.0,"['Sonam Kapoor', 'Shabana Azmi', 'Shekhar Ravjiani', 'Yogendra Tiku', 'Jim Sarbh']",Ram Madhvani,['Drama'],"['hijacking', 'based on true story', 'airplane hijacking', 'air hostesses']",2016,-7742574.0,2010,neerja drama sonam_kapoor shabana_azmi shekhar_ravjiani hijacking based_on_true_story airplane_hijacking air_hostesses ram_madhvani
5000000.0,323677,en,24804129.0,134.0,Race,7.0,492.0,"['Stephan James', 'Jason Sudeikis', 'Carice van Houten', 'Jeremy Irons', 'Amanda Crew']",Stephen Hopkins,"['Action', 'Drama']","['olympic games', 'biography', 'sport', 'historical figure', 'nazi germany', 'racism', 'african american', 'track and field']",2016,19804129.0,2010,race action drama stephan_james jason_sudeikis carice_van_houten olympic_games biography sport historical_figure nazi_germany stephen_hopkins
15000000.0,333371,en,108286421.0,103.0,10 Cloverfield Lane,6.8,2537.0,"['Mary Elizabeth Winstead', 'John Goodman', 'John Gallagher Jr.', 'Bradley Cooper', 'Douglas M. Griffin']",Dan Trachtenberg,"['Thriller', 'Science Fiction', 'Drama']","['kidnapping', 'bunker', 'paranoia', 'basement', 'survivalist', 'apocalypse', 'car accident', 'captive']",2016,93286421.0,2010,10_cloverfield_lane thriller science_fiction drama mary_elizabeth_winstead john_goodman john_gallagher_jr. kidnapping bunker paranoia basement survivalist dan_trachtenberg
60000000.0,267860,en,205754447.0,99.0,London Has Fallen,5.8,1656.0,"['Gerard Butler', 'Aaron Eckhart', 'Morgan Freeman', 'Angela Bassett', 'Melissa Leo']",Babak Najafi,"['Action', 'Crime', 'Thriller']","['london england', 'terrorist', 'terrorist attack']",2016,145754447.0,2010,london_has_fallen action crime thriller gerard_butler aaron_eckhart morgan_freeman london_england terrorist terrorist_attack babak_najafi
150000000.0,269149,en,1023784195.0,108.0,Zootopia,7.7,4961.0,"['Ginnifer Goodwin', 'Jason Bateman', 'Shakira', 'Idris Elba', 'Octavia Spencer']",Byron Howard,"['Animation', 'Adventure', 'Family', 'Comedy']","['fox', 'prejudice', 'conspiracy', 'urban', 'female protagonist', 'anthropomorphism', 'rabbit', 'rookie cop', 'missing person', 'injustice', 'stereotype', 'discrimination', '3d', 'animals']",2016,873784195.0,2010,zootopia animation adventure family comedy ginnifer_goodwin jason_bateman shakira fox prejudice conspiracy urban female_protagonist byron_howard
35000000.0,279641,en,23083334.0,112.0,Whiskey Tango Foxtrot,6.0,356.0,"['Tina Fey', 'Margot Robbie', 'Billy Bob Thornton', 'Martin Freeman', 'Josh Charles']",Glenn Ficarra,"['War', 'Comedy']","['journalist', 'based on novel', 'journalism', 'kidnapping', 'afghanistan', 'war', 'taliban', 'based on true story', 'rescue', 'drone', 'terrorism', 'soldier', 'foreign correspondent', 'embedded journalism', 'war journalist']",2016,-11916666.0,2010,whiskey_tango_foxtrot war comedy tina_fey margot_robbie billy_bob_thornton journalist based_on_novel journalism kidnapping afghanistan glenn_ficarra
18500000.0,318850,en,6490401.0,120.0,The Young Messiah,6.4,30.0,"['Adam Greaves-Neal', 'Sara Lazzaro', 'Vincent Walsh', 'Sean Bean', 'Jonathan Bailey']",Cyrus Nowrasteh,['Drama'],"['egypt', 'jesus christ', 'gospel', 'christian', 'journey', 'biblical']",2016,-12009599.0,2010,the_young_messiah drama adam_greaves-neal sara_lazzaro vincent_walsh egypt jesus_christ gospel christian journey cyrus_nowrasteh
35000000.0,267193,en,25182929.0,83.0,Grimsby,5.7,794.0,"['Sacha Baron Cohen', 'Mark Strong', 'Isla Fisher', 'Rebel Wilson', 'Penélope Cruz']",Louis Leterrier,"['Action', 'Comedy']","['brother brother relationship', 'spy', 'gun', 'vulgar', 'hooligan', 'vulgarity', 'soccer']",2016,-9817071.0,2010,grimsby action comedy sacha_baron_cohen mark_strong isla_fisher brother_brother_relationship spy gun vulgar hooligan louis_leterrier
37000000.0,299824,zh,278300000.0,127.0,Mojin: The Lost Legend,6.0,71.0,"['Chen Kun', 'Huang Bo', 'Shu Qi', 'AngelaBaby', 'Xia Yu']",Wuershan,"['Action', 'Adventure', 'Fantasy']","['love triangle', 'past', 'zombie', 'tomb', 'grave robbing', 'flashback', 'treasure hunter']",2015,241300000.0,2010,mojin:_the_lost_legend action adventure fantasy chen_kun huang_bo shu_qi love_triangle past zombie tomb grave_robbing wuershan
36000000.0,365222,cn,156844753.0,105.0,Ip Man 3,6.5,384.0,"['Donnie Yen', 'Lynn Hung', 'Zhang Jin', 'Patrick Tam', 'Karena Ng']",Wilson Yip,"['Action', 'Drama', 'History']",['biography'],2015,120844753.0,2010,ip_man_3 action drama history donnie_yen lynn_hung zhang_jin biography wilson_yip
14000000.0,300602,es,8306690.0,94.0,Capture the Flag,5.7,52.0,"['Michelle Jenner', 'Dani Rovira', 'Carme Calvell', 'Javier Balas']",Enrique Gato,"['Comedy', 'Animation', 'Adventure']",[],2015,-5693310.0,2010,capture_the_flag comedy animation adventure michelle_jenner dani_rovira carme_calvell  enrique_gato
2300000.0,14467,en,11100000.0,155.0,Jaane Tu... Ya Jaane Na,6.7,37.0,"['Imran Khan', ""Genelia D'Souza"", 'Manjari Phadnis', 'Prateik Babbar', 'Sugandha Garg']",Abbas Tyrewala,"['Drama', 'Comedy', 'Romance']",[],2008,8800000.0,2000,jaane_tu..._ya_jaane_na drama comedy romance imran_khan genelia_d'souza manjari_phadnis  abbas_tyrewala
2400000.0,15864,hi,9600000.0,153.0,Bachna Ae Haseeno,6.5,20.0,"['Deepika Padukone', 'Ranbir Kapoor', 'Bipasha Basu', 'Minissha Lamba', 'Kunal Kapoor']",Siddharth Anand,"['Drama', 'Comedy', 'Romance']",['bollywood'],2008,7200000.0,2000,bachna_ae_haseeno drama comedy romance deepika_padukone ranbir_kapoor bipasha_basu bollywood siddharth_anand
10000000.0,14071,hi,20000000.0,142.0,Dostana,6.4,42.0,"['John Abraham', 'Priyanka Chopra', 'Bobby Deol', 'Abhishek Bachchan', 'Shilpa Shetty']",Tarun Mansukhani,"['Drama', 'Comedy', 'Romance']","['miami', 'bollywood']",2008,10000000.0,2000,dostana drama comedy romance john_abraham priyanka_chopra bobby_deol miami bollywood tarun_mansukhani
